#LSD# 2048 1024 pano.pgm (width height input)
# FORMAT: x1, y1, x2, y2, width, p, -log10(NFA)
121.715566 523.064471 120.605082 503.056727 3.674965 0.125000 14.817886 
1533.111528 536.553894 1558.172303 535.502489 3.641911 0.125000 27.004321 
2011.575061 645.566158 2012.273943 656.850292 3.113384 0.125000 8.021055 
93.093986 493.981270 85.542379 494.576116 4.131058 0.031250 2.678156 
960.721906 516.981911 952.959783 516.323873 4.264550 0.125000 2.199180 
1113.532359 499.212962 1112.079718 484.354985 6.706864 0.125000 7.045754 
1343.176891 740.625570 1343.341779 725.613651 2.623410 0.125000 2.910950 
1465.495982 588.541205 1495.702035 590.880136 7.381115 0.125000 32.891094 
1720.668615 601.285692 1675.617390 604.259727 3.317960 0.125000 35.159481 
598.130180 511.586483 411.872896 508.242199 7.671452 0.125000 395.777575 
1529.359674 550.217228 1561.860744 548.995687 2.310446 0.125000 24.458315 
2005.132004 614.419267 2003.887251 600.556556 4.182132 0.125000 4.293068 
600.620537 683.916047 623.126873 684.043023 5.049285 0.125000 12.536644 
1622.472043 656.990317 1625.116636 671.964781 3.766268 0.125000 2.688256 
901.745906 500.612737 896.288135 558.069254 3.079822 0.125000 62.478769 
1073.338179 542.635328 1093.869121 514.926356 11.011449 0.125000 83.792201 
1553.926305 768.985253 1595.263082 721.396408 3.871071 0.125000 67.239065 
124.594041 501.956969 126.379572 524.414390 4.035418 0.125000 16.978593 
1044.404997 540.189497 1034.366523 539.498066 4.084713 0.062500 0.959398 
1405.707926 692.114320 1460.612703 673.089512 4.045918 0.125000 70.494640 
1872.584639 802.770498 1877.580617 812.771390 3.648787 0.125000 5.311785 
1895.271184 697.537954 1880.934797 689.886682 2.498235 0.031250 2.036451 
918.470219 729.568108 910.291807 744.188619 3.402320 0.125000 4.924926 
1443.310900 668.918257 1421.501072 674.029409 5.799923 0.125000 23.545699 
1866.397559 779.842034 1872.492062 802.384074 4.697026 0.125000 16.032648 
9.777383 651.950275 8.666191 639.437948 3.845874 0.125000 2.996067 
102.813984 680.654571 97.586705 625.676180 4.210587 0.125000 68.142449 
909.584379 719.406606 912.988703 696.854426 3.031727 0.125000 23.373585 
1330.022627 761.520824 1319.991719 707.776593 4.521636 0.125000 78.688965 
1867.936096 813.191049 1861.413623 794.536317 5.247839 0.125000 14.768775 
337.988676 262.397586 361.838081 257.928003 2.457221 0.125000 12.356940 
691.653346 659.195141 702.483267 661.438302 6.880678 0.125000 1.082174 
1803.071778 489.793489 1814.612040 491.261153 5.117750 0.125000 2.118719 
280.567644 440.210611 220.507154 448.523575 2.801956 0.125000 63.565792 
791.895986 593.345596 801.750842 480.723515 7.284496 0.125000 275.083505 
1164.326294 525.810834 1150.592098 525.344946 2.922341 0.125000 11.633415 
1859.770060 786.465203 1851.096785 777.639800 2.736074 0.125000 0.432253 
1093.251413 724.856309 1068.109115 720.721591 3.919523 0.125000 15.327373 
1226.134681 563.194940 1229.066095 541.832611 2.525626 0.125000 15.245775 
1478.253583 655.980825 1500.551981 647.922937 1.827506 0.125000 5.742301 
844.619850 631.382247 889.339985 598.077983 8.276176 0.125000 93.620885 
1045.806083 607.194521 1047.845015 598.062487 4.477037 0.125000 3.722333 
1731.717735 657.179076 1764.556945 651.719366 4.525326 0.125000 26.309726 
2001.914986 498.441289 1982.993321 500.833422 4.347510 0.125000 19.075773 
351.858551 770.708623 380.484445 776.339541 2.231926 0.125000 8.930644 
906.775490 493.459410 1010.587044 499.979338 5.936493 0.125000 209.874708 
2018.065826 514.310870 2018.942024 530.581001 3.811793 0.125000 2.362456 
78.376851 469.486906 79.984422 501.782444 5.553115 0.125000 45.236232 
1099.336749 587.174106 1118.099606 589.573568 2.479805 0.125000 2.166363 
2002.079313 537.994390 1997.020579 530.081016 4.886032 0.125000 0.514858 
887.136919 596.395995 899.485718 592.200915 6.297257 0.125000 3.291119 
931.433700 277.280507 949.797813 267.684114 8.632476 0.125000 2.548956 
1231.576042 543.087126 1227.912328 572.006417 2.777642 0.125000 24.592768 
1350.490603 718.202871 1357.483767 730.272273 4.609371 0.125000 2.619006 
739.909383 611.860773 653.359737 630.466919 6.647656 0.125000 139.068735 
1065.758879 441.822534 1035.439350 443.481000 15.933424 0.125000 115.744162 
1084.788857 646.608006 1075.586343 632.343521 4.879173 0.125000 8.041163 
1296.440837 529.394575 1296.801261 514.373231 2.799121 0.125000 4.651885 
1675.544603 663.669386 1730.823926 657.370891 3.379647 0.125000 65.780324 
515.217712 823.061478 486.811386 813.310315 3.582102 0.125000 19.302921 
775.582505 515.405860 768.031903 603.009237 6.656275 0.125000 170.945139 
1171.932246 462.453628 1129.209472 461.180741 11.356688 0.125000 112.244395 
2026.953075 578.271359 2043.222105 577.361702 3.953500 0.125000 14.967540 
837.027718 489.665106 806.798525 484.855678 3.591313 0.125000 30.110344 
1458.156089 468.507577 1294.168464 481.833366 6.080658 0.125000 323.702203 
1501.860642 631.812519 1519.574248 627.742082 4.774522 0.125000 2.052062 
575.481135 813.502851 589.568575 818.866591 2.336380 0.125000 1.175318 
1091.882558 632.477131 1126.861573 632.334401 7.515239 0.125000 48.792823 
68.354235 603.516575 40.524157 607.402854 3.139629 0.125000 17.542552 
404.350331 824.628185 428.118280 826.943966 2.488217 0.125000 8.019872 
766.877547 517.914528 668.096630 516.718927 6.688264 0.125000 269.972802 
936.984635 500.870217 919.286173 498.939078 5.241673 0.125000 17.139185 
1625.623690 655.708820 1640.625075 655.691967 2.514042 0.125000 3.083898 
28.372267 639.348018 34.256838 693.274297 3.885708 0.125000 53.822338 
317.011294 806.377683 335.725964 811.506596 2.625469 0.125000 0.877478 
897.907340 590.719797 906.744967 494.477843 5.157375 0.125000 161.381203 
990.812144 663.292769 1005.265885 539.479000 4.058262 0.125000 125.724506 
1460.673054 740.520249 1403.780377 714.421205 3.637277 0.125000 74.232019 
1969.356743 472.863623 2038.294269 468.048310 5.336250 0.125000 174.315438 
264.505958 776.535027 279.664279 782.374018 2.868540 0.125000 2.903007 
567.999761 824.471908 588.169127 822.281278 3.053221 0.125000 18.858135 
712.545172 719.967484 746.667995 707.555888 5.231984 0.125000 64.043302 
1350.481469 686.901941 1355.411050 713.165158 3.836761 0.125000 31.068991 
1564.355198 839.251015 1549.338951 841.649286 3.308786 0.125000 2.166363 
336.721832 786.428675 385.372340 795.700710 3.857115 0.125000 50.418509 
1444.604307 716.383416 1538.466282 745.785507 6.898610 0.125000 163.120250 
1699.357028 739.378970 1725.619594 739.000181 3.947908 0.125000 13.205127 
2021.773027 501.570798 2034.452888 519.696051 4.813521 0.125000 11.961662 
2038.522656 468.195341 2046.462852 564.409013 3.918795 0.125000 132.756949 
104.874764 620.874202 108.964497 674.214794 10.361108 0.125000 166.098859 
429.350079 823.347406 404.383415 820.549897 3.041217 0.125000 3.291119 
1080.643389 493.129867 1083.362402 482.856987 4.264839 0.125000 4.579908 
1208.256866 605.987411 1223.055660 604.777136 8.618997 0.125000 9.957574 
1447.627608 672.837219 1408.323561 686.208652 4.282181 0.125000 55.585267 
1454.127888 669.918986 1447.780467 672.140650 6.784022 0.062500 0.959398 
299.243576 775.964895 278.234605 767.841534 5.114325 0.125000 10.491637 
689.733864 716.959142 680.187924 703.785917 7.540047 0.125000 3.801146 
934.107478 549.346875 929.373668 594.374860 2.352469 0.125000 28.425991 
1256.880169 596.827723 1227.929574 593.662402 3.340067 0.125000 11.138149 
1486.909631 842.144016 1469.220039 844.421265 5.278277 0.125000 10.876412 
1531.871688 554.246452 1560.634801 553.505417 1.764682 0.125000 16.420384 
1739.160243 632.701007 1779.367308 643.154587 2.419560 0.125000 15.907373 
876.869257 834.392437 889.260178 838.473614 4.749035 0.125000 7.384560 
1169.509721 690.434332 1181.381888 698.822891 3.783957 0.125000 3.297372 
1260.537435 571.803980 1275.732136 572.932520 3.369360 0.125000 3.130755 
1334.909738 732.977148 1338.065706 744.391394 3.614386 0.125000 1.222714 
1595.661809 719.402009 1600.988860 712.141983 2.755089 0.031250 2.656256 
1088.128345 642.709162 1105.628064 642.638990 2.550104 0.125000 6.629679 
1124.332705 524.028018 1145.653027 525.026594 3.804376 0.125000 21.780349 
1139.727747 525.916547 1150.178266 543.392150 3.660383 0.125000 10.141762 
666.839521 622.974376 764.514473 599.967119 6.023734 0.125000 199.500821 
914.214073 423.260307 851.620866 362.105707 4.778734 0.125000 110.962344 
1412.031034 631.311981 1428.087108 635.761725 4.818384 0.125000 11.123255 
1459.367556 636.971759 1474.279289 638.119021 3.834838 0.125000 1.332400 
1653.128820 604.274014 1638.103036 603.705682 3.983550 0.125000 2.362456 
873.198309 496.481941 859.234636 493.877586 3.228062 0.125000 5.524104 
1120.582225 587.209323 1099.359774 584.494001 2.321146 0.125000 4.591819 
1640.101812 722.087311 1650.742868 685.659431 2.197594 0.125000 19.914288 
1693.414182 587.863779 1674.336639 590.328019 5.759461 0.125000 9.868312 
936.940025 524.895371 960.786268 521.915560 4.341439 0.125000 21.902429 
1948.130115 608.547755 1995.653405 607.972792 3.613627 0.125000 36.608003 
109.458336 416.870023 108.705506 404.265668 3.594275 0.125000 10.730325 
122.790472 464.194509 117.668784 402.746277 9.861861 0.125000 193.100832 
471.776356 810.896184 517.842119 827.652677 3.734023 0.125000 37.936072 
1790.527149 646.428762 1805.623556 643.118415 2.174240 0.125000 2.199180 
1961.833067 598.529023 1978.228663 597.716330 6.613639 0.125000 17.707339 
127.117605 344.450145 61.863179 400.403426 5.564654 0.125000 147.813423 
361.961093 800.434044 346.216511 793.335538 5.071915 0.125000 3.495801 
1421.815162 674.683278 1412.681398 672.910368 6.886211 0.125000 4.497339 
1461.845358 624.566981 1500.824116 630.585413 3.896827 0.125000 44.622385 
105.624657 506.133680 84.374667 506.119365 1.264315 0.031250 7.720025 
136.069730 375.066337 118.004415 386.687549 2.926260 0.125000 3.144722 
385.550981 792.256993 335.492810 782.557202 3.643298 0.125000 34.040654 
379.351367 773.246044 351.920787 767.890482 3.651312 0.125000 6.631937 
974.905301 510.561191 973.466062 526.794414 3.514564 0.125000 4.109834 
1105.645915 638.702997 1086.875261 639.382204 2.859974 0.125000 9.754432 
1216.543081 638.123123 1216.684392 613.130990 2.641313 0.125000 19.761225 
1798.962406 627.451206 1815.029751 638.956291 2.471791 0.125000 7.271649 
1425.323682 738.791580 1453.318764 751.446352 3.931981 0.125000 13.577550 
1845.087401 740.553850 1853.875508 753.880070 3.463362 0.125000 4.776889 
1906.803622 706.691468 1909.362897 723.126885 2.936032 0.125000 5.439073 
127.407605 684.472260 129.759891 701.822819 4.618811 0.125000 9.124672 
969.068412 510.595903 965.625257 546.875024 2.425443 0.125000 13.909845 
1488.271873 506.871885 1488.696475 526.889393 2.764522 0.125000 14.342685 
93.649932 607.696682 95.334423 619.593140 7.601174 0.125000 8.845066 
905.089283 594.363057 905.195816 611.885209 7.568259 0.125000 25.345726 
1320.638339 530.700118 1298.112859 530.444377 5.042250 0.125000 19.158243 
1453.128363 506.959100 1486.924292 505.607808 4.346285 0.125000 55.680269 
1512.565493 615.883312 1487.856789 622.050404 4.241811 0.125000 20.721447 
1929.372331 587.013189 1911.854723 586.674858 2.789186 0.125000 13.226303 
217.741154 346.005299 185.460576 360.252455 2.421277 0.125000 22.534619 
470.654361 219.824242 400.545351 224.406314 3.856029 0.125000 78.094414 
1560.561116 652.620433 1620.761722 657.779658 7.045072 0.125000 90.889087 
1895.679705 669.936096 1886.770649 670.804705 4.338785 0.125000 2.042418 
19.500889 638.114263 21.635694 663.145409 3.523992 0.125000 20.767397 
549.450429 224.261230 471.842159 219.968768 3.818840 0.125000 88.300588 
963.128173 280.801261 933.092904 281.341900 1.519351 0.125000 3.952591 
1045.141182 645.871550 1047.003690 630.640737 8.685302 0.125000 18.195940 
1349.363439 612.349626 1359.398483 612.200003 2.630170 0.062500 0.771518 
1529.856460 618.190121 1507.889630 626.232082 3.008092 0.125000 9.863185 
1594.449324 584.063144 1570.552223 585.956376 2.590912 0.125000 10.555808 
86.931476 549.230778 108.327005 557.609148 3.239462 0.125000 21.084414 
1019.296188 638.622694 1040.615571 639.584091 5.220170 0.125000 14.241118 
1703.112698 640.975545 1728.125116 640.633450 5.221763 0.125000 8.185931 
1719.280408 634.112776 1737.866441 627.408234 2.775830 0.125000 8.888967 
2046.914055 641.125202 2013.174544 643.759541 2.900346 0.125000 34.660287 
177.286385 734.573764 233.657927 767.204332 5.069983 0.125000 87.238148 
359.472239 815.005590 338.158802 811.659683 3.367314 0.125000 8.703715 
1332.373592 695.310834 1348.661917 686.632767 5.000540 0.125000 11.160423 
1561.923618 581.420525 1534.373731 583.104234 2.800350 0.125000 18.233861 
424.375684 764.814903 459.377544 764.760448 5.027220 0.125000 18.520479 
739.245258 760.847164 723.317473 751.545420 3.419568 0.125000 3.930276 
1341.689019 637.124910 1370.766923 640.730413 4.182947 0.125000 47.183267 
1417.800415 717.604282 1468.935209 740.363126 3.313515 0.125000 36.850175 
1988.126253 488.117483 1995.828956 489.401227 5.959475 0.125000 2.903007 
28.292348 587.056722 31.053670 565.519695 3.719553 0.125000 25.471104 
917.866427 498.253934 914.968207 520.539585 5.714199 0.125000 20.660246 
1208.094696 636.703514 1175.722057 642.424232 2.902008 0.125000 19.308267 
1360.633458 616.118999 1343.117191 616.418921 2.606633 0.125000 9.827235 
1662.981363 729.549380 1667.746720 699.315377 2.798238 0.125000 22.476300 
1792.356731 829.563285 1790.121341 820.442089 5.147818 0.125000 2.166363 
1141.573900 640.554467 1157.853630 652.252651 4.188021 0.125000 4.337400 
1400.265350 767.671128 1404.085571 785.686375 4.631934 0.125000 5.827184 
1735.742342 635.079481 1719.323252 637.814324 2.671402 0.125000 6.629679 
1906.776080 766.751392 1903.960868 740.535241 3.595100 0.125000 11.650306 
1237.320299 629.031242 1234.336074 646.868488 4.312674 0.125000 7.010892 
1405.900877 610.854806 1425.797983 616.235308 5.836215 0.125000 18.084662 
1597.629866 669.058699 1509.468683 659.738808 8.985641 0.125000 209.992188 
1614.831960 696.517736 1620.613931 683.683137 7.977823 0.125000 17.591635 
1733.245732 595.619013 1732.315172 576.853173 1.805646 0.125000 4.408695 
2023.892815 543.273513 2011.843584 546.766634 6.855354 0.125000 4.337400 
29.576427 694.354377 23.812146 638.054646 4.014796 0.125000 60.441220 
132.042704 678.104353 130.489445 665.487798 3.721900 0.125000 7.271649 
140.865377 705.673769 179.382277 735.615639 4.379714 0.125000 72.510813 
1091.091591 626.895397 1090.990915 616.858791 5.062438 0.125000 13.745744 
1238.662129 610.640754 1238.114814 629.301376 6.247313 0.125000 30.149492 
1980.600686 565.232238 2040.679973 561.513021 3.885428 0.125000 94.704587 
1517.053689 563.959880 1522.759964 549.233553 5.492587 0.125000 2.003973 
1653.262365 685.663902 1639.367594 734.726906 2.788298 0.125000 30.679776 
882.093967 792.355688 900.755303 797.667196 3.264557 0.125000 11.413278 
1357.985340 729.875535 1372.036519 733.796126 4.423694 0.125000 7.534744 
1476.875161 564.494981 1411.873597 564.582441 3.800453 0.125000 117.085055 
1490.740837 822.300977 1469.371470 828.112020 4.168780 0.125000 14.107037 
1704.598046 317.751051 1725.451050 312.441784 9.976941 0.125000 44.532847 
76.375326 506.834029 74.602238 474.362592 3.177823 0.125000 20.963425 
603.739719 504.202402 596.567037 634.495672 8.565300 0.125000 411.727726 
1342.899393 793.061468 1349.830830 768.447348 5.863908 0.125000 20.860336 
1790.582544 819.645315 1784.955788 792.742094 5.717763 0.125000 19.871625 
28.110068 625.519404 74.493154 618.960571 3.225738 0.125000 47.935816 
116.967510 524.368690 109.639629 416.942215 3.656237 0.125000 91.159197 
612.155970 235.234126 550.571255 224.688871 3.653968 0.125000 71.044418 
543.248315 826.949950 566.909692 824.747747 2.750527 0.125000 20.664315 
945.079936 581.477922 958.932229 562.463065 3.666500 0.125000 10.376888 
1660.628574 599.370703 1653.122874 593.127556 3.206328 0.125000 1.699425 
2000.766619 644.359396 2004.772930 680.718886 2.621865 0.125000 25.866117 
806.621534 485.709913 797.993347 586.970292 4.903839 0.125000 224.266748 
1596.959727 579.201614 1570.578001 581.277798 2.001949 0.125000 9.022904 
1820.474865 798.759041 1858.172658 789.570529 4.379353 0.125000 27.429124 
1963.721925 583.194434 1959.066572 539.407792 3.464676 0.125000 24.320683 
399.474385 225.045468 362.915933 230.464592 2.932592 0.125000 46.853924 
964.969012 551.810100 963.352682 568.147526 1.736195 0.125000 1.699425 
1180.618674 610.665184 1197.051767 613.252108 4.676297 0.125000 11.123255 
1539.460795 649.993584 1559.598539 652.729855 5.459374 0.125000 7.599308 
1955.445457 422.033936 1872.101082 435.748880 10.491803 0.125000 345.790730 
1020.558352 440.617149 930.549203 435.787669 10.631084 0.125000 398.041194 
1846.946313 655.594118 1851.382565 665.838251 8.372587 0.125000 4.862871 
269.525964 398.718134 236.612880 407.095136 2.752974 0.125000 20.135188 
800.460639 588.865561 831.686605 578.791069 3.838087 0.125000 39.597928 
1180.587735 602.717657 1210.628759 602.042197 5.364018 0.125000 36.131455 
1850.886796 778.079728 1807.968778 787.406101 4.089653 0.125000 23.622682 
108.876924 672.221045 126.719088 687.062436 6.879828 0.125000 42.512416 
1571.875037 576.875439 1589.356279 575.402769 2.176380 0.125000 4.408695 
154.582361 373.531886 207.383539 346.622860 3.095281 0.125000 55.003195 
234.292631 767.067630 262.665392 779.199852 4.446532 0.125000 39.486576 
745.655481 713.213295 708.678475 725.978281 5.260541 0.125000 44.342074 
1469.426852 740.453887 1531.527398 759.272095 3.262649 0.125000 39.204386 
34.346694 696.653822 20.503477 698.425424 2.826649 0.125000 0.386167 
285.528935 302.860077 234.225714 321.463305 4.261168 0.125000 43.338778 
346.206424 793.128490 331.550936 799.926352 6.031743 0.125000 12.965037 
893.092502 771.853270 879.602945 792.027417 5.564644 0.125000 12.418989 
1293.642291 482.002505 1190.590460 459.533413 5.555821 0.125000 146.458468 
1540.458652 740.130318 1515.564914 734.647824 3.248046 0.125000 8.335090 
1895.617034 661.943532 1876.830258 659.759943 2.483282 0.125000 10.730325 
167.195393 375.070324 184.481149 367.105367 5.153266 0.125000 15.111165 
295.301758 320.644942 293.760517 295.662910 2.572227 0.125000 8.208804 
1586.714734 743.894057 1602.128144 722.053651 3.244703 0.125000 22.476300 
128.837568 394.641410 155.364029 380.147381 2.284266 0.125000 11.444809 
821.777901 337.019822 764.186255 298.406513 4.105602 0.125000 76.512430 
1049.963363 629.822436 1051.317916 616.688627 10.203713 0.125000 21.432686 
1107.369087 719.957556 1092.128863 724.066570 5.383713 0.125000 10.141215 
1468.029730 830.867049 1486.394649 838.095415 4.157534 0.125000 14.236716 
1474.354516 666.828608 1509.186705 651.448557 3.089066 0.125000 41.900812 
384.379319 268.151823 347.042156 274.163217 4.455163 0.125000 32.233439 
1061.001558 728.515410 1042.054470 720.215313 4.797759 0.125000 12.965037 
1418.788730 839.717104 1412.895430 851.150956 3.436119 0.125000 2.061719 
1428.809861 540.136000 1419.624558 548.402302 4.180898 0.125000 1.681007 
1466.566103 789.724373 1489.820626 810.284775 3.311884 0.125000 25.057792 
2013.081130 587.240548 2043.069352 585.753093 5.127666 0.125000 41.457026 
251.745607 406.313643 269.457093 402.231151 2.621874 0.125000 5.439020 
767.675520 602.895297 740.065250 611.282283 4.996349 0.125000 42.053201 
828.652046 585.947411 795.640667 596.907101 9.884488 0.125000 95.616705 
913.015725 277.108716 930.715662 276.255266 6.543758 0.125000 14.326996 
1343.061986 649.277611 1334.424314 658.172886 4.755639 0.125000 0.037372 
1411.973782 672.383227 1373.081204 667.203874 3.969227 0.125000 55.781107 
1674.393381 603.741069 1654.373907 604.338364 3.599220 0.125000 9.328502 
1767.916344 642.683970 1744.438602 636.628411 1.834771 0.125000 7.517605 
2000.050051 703.044700 1993.235874 645.760503 3.871398 0.125000 58.022307 
121.688936 405.233352 142.417447 395.385664 4.148676 0.125000 25.866117 
1003.089056 662.098771 1018.114405 661.572502 2.671956 0.125000 0.386167 
1360.585246 778.734791 1350.523730 798.703795 3.894157 0.125000 7.045931 
1725.731238 283.527424 1695.365961 281.989479 13.858856 0.125000 100.632446 
195.543614 458.930943 125.602050 471.749779 2.561833 0.125000 40.864054 
400.617140 816.959787 450.535769 821.587521 3.363232 0.125000 42.644732 
763.620502 298.394989 721.216489 276.955144 3.835496 0.125000 33.008654 
850.507291 362.014783 821.983898 337.995680 3.271215 0.125000 49.319220 
1066.871956 694.201408 1081.867345 693.938459 1.962279 0.125000 0.796335 
1131.210617 481.548015 1142.769896 489.868340 3.773793 0.125000 4.776889 
1234.198403 651.182270 1214.521215 656.198552 3.942566 0.125000 14.950100 
1914.588757 693.587881 1926.794736 687.951193 2.707032 0.125000 0.309775 
488.119197 787.876554 535.631769 787.999019 5.048312 0.125000 42.081982 
589.070578 821.109271 611.807118 817.675520 7.602568 0.125000 26.058979 
644.025182 596.802534 641.701507 688.184159 10.664045 0.125000 338.648633 
1970.786587 508.110998 1967.963450 475.530684 4.167641 0.125000 25.345726 
727.418720 694.086235 698.036975 701.527432 7.884229 0.125000 27.747630 
914.730376 244.920510 895.754176 265.742723 16.384264 0.125000 49.896357 
1371.182614 664.408339 1372.085154 649.312829 2.719351 0.125000 4.651885 
1528.983501 623.364220 1535.694467 619.495503 4.956055 0.062500 2.020440 
1114.355158 670.218297 1134.368506 669.241896 2.801590 0.125000 4.109834 
1384.304823 733.786048 1411.892017 736.714703 4.312269 0.125000 31.044521 
1478.981554 530.616519 1478.281282 563.101423 4.126286 0.125000 35.688911 
1795.532882 802.368488 1813.077166 800.232168 3.722504 0.125000 6.901859 
1869.453549 658.677042 1860.674069 657.688993 3.225586 0.062500 0.771518 
135.005500 665.672134 135.958273 678.194748 3.061782 0.125000 3.780805 
2005.330810 654.422615 2003.689784 644.283588 2.467884 0.031250 5.561265 
169.725077 315.564100 128.007065 344.203206 3.938265 0.125000 66.578450 
405.289174 634.399704 406.248316 501.843332 10.017827 0.125000 402.983030 
873.076223 568.012922 849.585430 578.236333 8.278144 0.125000 30.178092 
1450.839886 546.340070 1439.423590 541.754042 3.251715 0.125000 0.309835 
1573.400905 836.590686 1564.650893 839.090643 4.086440 0.125000 1.175318 
1769.364974 518.112016 1743.245286 538.280777 3.368987 0.125000 30.115588 
2011.813462 680.464571 2014.388686 699.541889 3.883513 0.125000 17.376381 
74.464293 631.209942 30.591758 637.907237 2.556107 0.125000 36.256129 
887.086623 842.869607 869.581227 846.594244 3.225683 0.125000 8.844484 
1360.640313 598.611008 1330.620597 598.875807 3.683700 0.125000 10.922701 
1861.560068 653.968163 1894.444089 658.915805 3.642501 0.125000 15.552214 
2009.314221 699.489498 2006.133867 663.080550 3.627000 0.125000 21.169796 
2013.445244 521.973826 2011.958160 507.983295 3.332631 0.125000 5.439073 
891.319747 560.832860 880.791012 565.850352 6.126918 0.125000 14.809991 
1003.503857 539.419383 999.858605 570.535216 1.833755 0.125000 7.177781 
1069.373477 548.595250 1086.877342 548.651946 3.778322 0.125000 2.120866 
1377.023388 824.348844 1374.597392 810.585799 3.910057 0.125000 1.890420 
1673.140048 590.226064 1659.315416 589.704581 2.451105 0.062500 3.800290 
1898.041438 416.494543 1783.764163 441.593854 5.694210 0.125000 191.204132 
1871.646969 662.049749 1895.779112 665.912100 2.961681 0.125000 12.358111 
632.182715 240.566112 613.022361 236.061581 3.005793 0.125000 18.858135 
1056.136437 616.837904 1055.221440 604.222940 4.715614 0.125000 0.314850 
1411.909054 514.369121 1449.415168 513.342515 3.167165 0.125000 45.956813 
1679.375044 624.456680 1635.625057 624.480423 1.266281 0.125000 14.342685 
2014.325978 657.570498 2046.902891 654.690489 4.210023 0.125000 34.049352 
343.952610 234.000761 290.258124 247.964230 3.966581 0.125000 60.117056 
834.530485 580.528272 826.954824 586.685177 4.668519 0.125000 4.579908 
1618.105660 662.118725 1564.396276 657.856871 2.096658 0.125000 31.932058 
795.461698 698.635964 868.129686 721.860337 3.289619 0.125000 88.605514 
1298.128661 513.207814 1320.695078 512.210225 4.243182 0.125000 37.328281 
1340.609955 763.240378 1330.616870 761.937346 3.718521 0.125000 1.175318 
1440.791571 708.992393 1404.827688 693.335196 3.141948 0.125000 17.073532 
1437.620459 711.526282 1445.043119 715.681511 4.143678 0.125000 3.505605 
1486.880606 622.877560 1470.582331 622.508297 3.720725 0.125000 4.293068 
703.740019 263.786507 633.263653 240.210522 3.935918 0.125000 74.696638 
914.731413 622.482421 924.231283 609.271653 3.204189 0.125000 0.304871 
1508.035064 770.987440 1538.048104 778.434887 2.736484 0.125000 22.649459 
136.368263 209.994947 112.789952 228.958416 4.107674 0.125000 14.170122 
1298.138954 602.906724 1310.667662 603.707635 2.893631 0.125000 7.117965 
1403.403725 713.897829 1375.278017 697.469026 3.162559 0.125000 25.898395 
1439.923300 545.977580 1428.695846 554.756414 3.724106 0.125000 6.288067 
21.075670 664.455428 24.101588 694.528285 3.981445 0.125000 22.312529 
752.831124 688.560388 841.840934 638.064951 7.746279 0.125000 208.735949 
1370.799084 680.316972 1437.023355 712.822754 5.306364 0.125000 80.938069 
1454.107512 752.647746 1506.785862 770.882510 3.770871 0.125000 48.265818 
1630.621908 644.417280 1645.814881 645.528210 2.490015 0.062500 4.928937 
1662.070892 648.173900 1658.326153 663.175213 1.821888 0.125000 0.796335 
1895.530046 632.172660 1921.910818 633.791206 3.283676 0.125000 12.918663 
69.780605 508.109870 68.566492 475.561904 3.971426 0.125000 27.707911 
305.558314 739.616239 337.157973 748.351332 3.330470 0.125000 24.496301 
620.352300 681.868701 622.428034 592.003265 12.583262 0.125000 394.611334 
1216.757918 671.367500 1169.741669 682.214348 4.308998 0.125000 36.185968 
1463.138851 554.703224 1448.060204 555.339533 2.136288 0.125000 0.309835 
1903.737299 738.221691 1901.244489 721.781070 2.846528 0.125000 7.271649 
1968.021735 571.880778 1968.583459 581.919292 2.775443 0.125000 2.602515 
19.488983 696.867000 17.649475 670.658376 4.003353 0.125000 24.288664 
141.779841 390.457748 122.779673 401.268055 2.004290 0.125000 7.517605 
386.857219 759.500058 423.085755 764.651022 4.058704 0.125000 21.775596 
653.270477 625.800785 661.082193 508.238439 10.313604 0.125000 377.930161 
1773.521524 774.199420 1764.220177 753.193555 3.445827 0.125000 15.782360 
903.130335 263.704928 911.390469 281.433171 15.180345 0.125000 20.635892 
911.395161 563.080240 908.483708 594.291859 2.953583 0.125000 34.302934 
1348.078657 803.975761 1330.524983 806.013364 4.822521 0.125000 8.041163 
2011.978914 402.750539 1895.588137 416.564408 6.372654 0.125000 206.284747 
1050.522658 535.569488 1046.242701 543.460050 5.084280 0.125000 0.681697 
1391.877845 617.931272 1411.873533 618.224917 2.756698 0.125000 18.704621 
2042.405085 559.435012 2035.420154 475.642076 3.218233 0.125000 89.664420 
25.492338 245.596440 55.679298 248.875072 5.375677 0.125000 31.456396 
269.235446 378.894064 235.430122 388.703403 2.475873 0.125000 20.767361 
901.799887 809.296502 877.510282 832.538905 4.671437 0.125000 44.771867 
1043.172428 545.247968 1030.646634 544.882839 2.644627 0.062500 1.130047 
1412.433538 740.416789 1407.427580 757.041391 2.998973 0.125000 5.499000 
203.060116 401.657541 269.373907 381.871338 2.607905 0.125000 45.062909 
485.963473 813.188170 474.272723 805.073126 6.245787 0.125000 6.125476 
1491.871985 617.035089 1463.132178 616.493837 3.040905 0.125000 5.186756 
1584.321822 567.719673 1570.482051 569.535439 2.168347 0.062500 2.878816 
1775.492690 790.644152 1773.163122 774.550419 3.532249 0.125000 12.534851 
1952.120042 425.884309 1926.575706 430.031532 5.167625 0.125000 42.950806 
1447.973496 657.682347 1436.371308 661.653348 3.611308 0.125000 7.517605 
1587.395214 720.115637 1619.338328 674.349404 3.598013 0.125000 39.398535 
